baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
DAZAP1	3138.01524603488	0.315230314971599	0.101368657424002	3.10974144259466	0.00187251177071537	0.00441476224145676
DAZAP2	7062.73336594389	-0.595008314194621	0.117582798673929	-5.06033468249597	4.18521195470931e-07	1.78109820035691e-06
DAZL	1.37253756733177	2.88207948330869	1.51733970263348	1.89942929609407	0.0575080546515825	0.0987947589488384
DBF4	662.078055575336	1.30319191658335	0.286430289226501	4.54976992867129	5.37046022181724e-06	1.94798643821173e-05
DBF4B	257.269842024655	1.52989673199069	0.182125341125822	8.4002408590343	4.45563779931001e-17	5.78900954140485e-16
DBH	1.12008303324685	0.788190710743332	2.01003531687158	0.392127792047989	0.69496379351894	0.772592204227211
DBI	1595.23170599596	0.672197748540394	0.166916580553392	4.02714785021239	5.64575336674101e-05	0.000173439223118027
DBN1	981.504724231271	2.75220803410254	0.48633137682734	5.65912084895078	1.52150391079201e-08	7.80647397184718e-08
DBNDD1	17.582973414228	-0.510955304326706	0.468404563622522	-1.09084185767771	0.275342474603727	0.376601319294596
DBNDD2	142.683700913394	0.684683225268869	0.226192593283548	3.02699224289176	0.00247000296841408	0.00569595894640891
DBNL	3802.13938036591	-0.456248337252828	0.126817975533174	-3.59766299165908	0.000321089282421857	0.000874760681758556
DBP	506.970761369989	-3.03120125186498	0.348608020701717	-8.69515637007846	3.46352465737654e-18	4.92837892089979e-17
DBR1	460.498801265074	-0.0428367389651545	0.129806120404299	-0.330005540815282	0.741395775474996	0.807341059882055
DBT	406.826943439187	0.394609390802368	0.121725011223233	3.24181026427418	0.00118773068942096	0.00291408991253118
DCAF1	1193.46890156631	0.250309115359158	0.170470576826506	1.46834204482048	0.142011335566957	0.216773770834798
DCAF10	661.870617657954	-0.111526908721999	0.171546061730401	-0.650128062381713	0.515609503835527	0.620732619674664
DCAF11	2060.38320122744	0.472207354138071	0.137830933151743	3.42598967691962	0.000612563662907383	0.00158076071840371
DCAF12	933.319019275889	0.496245034021694	0.107186539443169	4.62973276868226	3.6613793970382e-06	1.36887445537195e-05
DCAF13	879.259159440714	0.894624965955665	0.255599262390202	3.50010777648457	0.000465070084200003	0.00122718140072613
DCAF15	1304.66557487278	-1.2341293219759	0.14192060078532	-8.69591387823072	3.44049332472934e-18	4.90004924969392e-17
DCAF16	733.569468585032	-0.240971549626799	0.244534082003066	-0.985431346227548	0.324412238697321	0.430328776737192
DCAF17	563.161833265769	-0.0217783543835402	0.159374988060272	-0.136648508329953	0.891308632002009	0.921790259572452
DCAF4	238.674730446629	-1.00752926528139	0.276529526211609	-3.64347807297221	0.000268978576122111	0.000740764827555103
DCAF4L1	14.6988843248493	-1.09579909360583	0.396412500989456	-2.7642899526899	0.00570468222182598	0.0122466129765502
DCAF5	2155.63257209707	-0.779736330252593	0.105084314953463	-7.42010194954313	1.17030215261727e-13	1.07729573520986e-12
DCAF6	1051.94724032342	0.402163029335802	0.170542013762141	2.35814636208477	0.0183664499420602	0.0354477904378547
DCAF7	4544.92357759636	0.100968684367662	0.132592388524575	0.76149683621506	0.446360367852993	0.555561139845577
DCAF8	3066.66912766539	0.0331000784748255	0.190816749752258	0.173465267162344	0.862285726772673	0.900557258563821
DCAKD	504.511456238204	0.518927341649315	0.120958474473398	4.29012802871814	1.78570144001409e-05	5.95608618055933e-05
DCBLD1	176.897962518054	-0.961222275193031	0.26763056619199	-3.59160124671066	0.000328652448122552	0.000893813927098155
DCBLD2	80.7792400334759	0.86568352320312	0.574829860892223	1.5059821733329	0.132071750007693	0.203521464543028
DCC	1.24635320737276	-1.17946318767548	1.54206042695676	-0.764861847861005	0.444353814460193	0.553705109024997
DCDC1	1.35156903803873	2.6970064865995	1.91198592076273	1.4105786330914	0.158368895548127	0.237833682482811
DCDC2	6.5533749174681	-0.375269443353391	0.991484279167085	-0.378492580506312	0.705064704458361	0.779954224448406
DCHS1	107.570272858371	1.79683045645192	0.338792452348315	5.30363189615742	1.13521113085443e-07	5.24341927567991e-07
DCK	1506.19437538159	0.737725659410631	0.208541836755053	3.53754273430104	0.000403868824078685	0.00107728096429554
DCLK1	16.3975878100962	-0.226054469753338	0.61541720332103	-0.367319061822549	0.713381037092451	0.786106534941095
DCLK2	7.32535164836239	-0.298416192667826	0.558420542300317	-0.534393293338659	0.593069458091336	0.688783864491899
DCLRE1A	542.614101561284	1.0736566518972	0.211999463482297	5.06443098610416	4.09621994880554e-07	1.74617850591031e-06
DCLRE1B	326.185271136754	1.03809786514273	0.169909710039155	6.10970299992568	9.98167188193759e-10	5.92072336307674e-09
DCLRE1C	746.082851960316	-0.132602670815587	0.213558432415924	-0.620919854652856	0.534652356885218	0.637496675629681
DCN	876.86099904951	-0.236674164932685	0.633105896318682	-0.37383029649364	0.708530577688759	0.782795115924614
DCP1A	896.301153594158	0.186568122027726	0.100740279379562	1.85197145746229	0.0640299216443661	0.108362046604305
DCP1B	423.480173483926	0.333286217171748	0.153692937725907	2.16852005110426	0.0301191407178675	0.0554924134758489
DCP2	1724.6804001486	0.529265441486749	0.167561841717523	3.1586275017136	0.0015851395380776	0.0037855698493804
DCPS	701.981265265613	0.238482514716732	0.27683424228273	0.86146320899555	0.38898297586146	0.497440544784943
DCST2	9.37945626058603	-0.133847484142138	0.632944896674491	-0.21146783052581	0.832522232112718	0.877059768627272
DCSTAMP	7.19070365350538	0.0569578030583559	0.684910525465785	0.0831609399192993	0.933723570546026	0.952971221206911
DCT	4.71109063214758	-0.479135088805578	0.831155187206887	-0.576468866681469	0.564298307647464	0.663718670453159
DCTD	1347.40966458288	0.303331603503539	0.169923130285687	1.78511073209136	0.0742433575287855	0.123308939932063
DCTN1	3882.42229349814	-0.632255333168109	0.141414608150382	-4.4709336711223	7.78788512832825e-06	2.76728225241367e-05
DCTN2	1900.87893812699	-0.137772355991975	0.157655604261835	-0.873881754074296	0.382182652135217	0.490838014459552
DCTN3	876.696244117649	-0.373820420202543	0.120367493647397	-3.1056592513059	0.00189855357592513	0.00447280071662338
DCTN4	655.101699937217	-0.344350404405505	0.164992696395711	-2.08706453029673	0.0368823017787256	0.0666130870445453
DCTN5	1925.2617821434	0.557558371723149	0.141826937180548	3.93125863680866	8.45023047280854e-05	0.000253200395705861
DCTN6	367.723238732554	0.394020034075237	0.119109606403343	3.30804580732943	0.000939494411781054	0.00234239313628334
DCTPP1	691.285940863467	1.34587743789727	0.321978572161296	4.18002176002895	2.91481202746708e-05	9.38997840129225e-05
DCUN1D1	985.984872132697	0.579592240667555	0.180666136487435	3.20808454719938	0.00133622210425031	0.00324292653876739
DCUN1D2	394.330904921768	-0.58802240407018	0.288696245223333	-2.03682040829901	0.041668042388498	0.0741557915055534
DCUN1D3	358.508619428176	-0.618763840176009	0.163479856952245	-3.78495462200435	0.000153736627815921	0.000441114510707656
DCUN1D4	398.088662353651	0.0194587518072477	0.180518077049428	0.107793923607549	0.914159163063612	0.938803118777949
DCUN1D5	665.080569158152	1.5393310758059	0.286576554676646	5.37144805004295	7.81068709949378e-08	3.70135066505299e-07
DCXR	426.269169166875	0.953977660361683	0.153446953028139	6.21698666239886	5.06792821537855e-10	3.10828969677086e-09
DDA1	974.293276860922	0.0151956071600579	0.180978343107201	0.0839636770851468	0.933085311240286	0.952691514436397
DDAH1	25.9051412832399	-0.233388090861155	0.570449908538894	-0.409129859375273	0.682444364587186	0.762943536020791
DDAH2	667.746363152551	-2.43050665333587	0.316676860643021	-7.67503709743951	1.65370785127654e-14	1.67127783166679e-13
DDB1	4587.38650652203	0.54356514800067	0.185401387481307	2.93182891123441	0.003369723295613	0.00758792067785451
DDB2	1709.77864912914	-0.706273424649417	0.185312507436804	-3.81125610148184	0.000138262431550547	0.000399563406957436
DDC	1.31494948232771	-0.4708820852683	1.84449440557469	-0.255290600960965	0.798498658843186	0.850348517474813
DDHD1	2073.88428198519	0.17535850851463	0.285519821074052	0.614172801926593	0.539101144071095	0.641242323319124
DDHD2	1369.97850943627	-0.499075060907726	0.147364958509261	-3.38666034284102	0.000707489199686913	0.00180348270084231
DDI2	1262.11593044032	0.431511434672341	0.132109631916637	3.26631320072583	0.00108957666980863	0.00269348020674853
DDIAS	186.921976105305	3.89896925088944	0.432208750980837	9.02103264230832	1.86324554329491e-19	3.01170327518163e-18
DDIT4	4289.83358030943	0.0265277691326804	0.377339072833717	0.0703022057415467	0.943953126925312	0.959698080183891
DDIT4L	123.675919030095	-0.173536275178964	0.507093769612361	-0.342217328585245	0.732187345341813	0.799810717228546
DDN	33.9362589856125	0.069158982806915	0.245684597011625	0.281494988485756	0.778330771362164	0.835332430014302
DDO	4.44344138364777	-0.506903177187055	0.940021769896179	-0.539246210481955	0.589716978586309	0.685812566731872
DDOST	3635.91943082104	0.180088068299424	0.130093495391106	1.38429725297192	0.166267454832829	0.248152120920622
DDR1	219.862605868679	0.201224173401313	0.517932152283944	0.388514542906765	0.697635293982755	0.774304687420721
DDR2	222.152294378661	-1.48223638127708	0.390753321467927	-3.79327903268698	0.000148670931663701	0.000427595798508665
DDRGK1	1009.59902358396	-0.877489906657012	0.0985743095504509	-8.90181134069124	5.49425986772271e-19	8.47076705539371e-18
DDT	500.756869357911	0.965207306565816	0.167330804001647	5.76825834504635	8.00949585744848e-09	4.24979842740547e-08
DDTL	3.71130193555355	2.69886222757939	1.11915400272716	2.41151997044444	0.0158861818221789	0.0311083747597128
DDX1	1243.86453944217	0.758499287463225	0.142368259323926	5.32772747988324	9.94491866790173e-08	4.62749773177343e-07
DDX10	409.280400311288	1.83716001457605	0.273877633060305	6.70795929571775	1.97364963029784e-11	1.42148263131112e-10
DDX11	1155.14641756801	0.442648962513093	0.208367587102673	2.12436573590008	0.033639572821644	0.0612711031026694
DDX17	17639.7449619516	-0.379558050075116	0.137498854495395	-2.76044517947476	0.00577226446980765	0.0123832272899988
DDX18	1604.94246491862	0.716884445587392	0.13558057542069	5.28751588022833	1.23988600280105e-07	5.70006174984257e-07
DDX19A	1021.16828786268	0.563472712333101	0.124737396648355	4.51727170418329	6.26415061985867e-06	2.25288368420444e-05
DDX19B	769.863204605594	-0.446354336828358	0.141590259667962	-3.15243674158862	0.0016191389974241	0.00385737500980135
DDX20	452.631358987735	0.111811998159032	0.161326481405829	0.693079010864683	0.488259968798126	0.595617527855884
DDX21	3545.72861383695	1.11894957791337	0.274786612382414	4.07206729691822	4.65977109426455e-05	0.000145491619656116
DDX23	2853.37655880596	-0.33342123843453	0.12986912984545	-2.56736330513123	0.010247518386475	0.0208849241755259
DDX24	2921.89637107718	0.809349158725694	0.149316377151721	5.42036429067195	5.94777090475536e-08	2.86438368671787e-07
DDX25	2.05725011140056	-0.481759559782249	1.17429900092951	-0.410252890789242	0.681620445755499	0.762456909424315
DDX27	1300.99029152731	0.208322310809644	0.128785598777003	1.61759010935968	0.105750962017669	0.168128175533561
DDX28	268.80511696353	1.49465640515182	0.182116709265184	8.20713492563397	2.26528958067951e-16	2.76038198515256e-15
DDX31	262.045867686451	1.37106978103614	0.192002307349723	7.14090262748148	9.27200188206676e-13	7.78619954730004e-12
DDX39A	2125.49157449373	0.699214946474599	0.228234031704876	3.06358758705511	0.00218700174359137	0.0050881992833778
DDX39B	7283.6572670502	-0.381134744481342	0.105875251800073	-3.59984734866132	0.000318404046952985	0.000868198665206236
DDX3X	15112.9712910812	-0.828411675447524	0.183884770576191	-4.50505864543186	6.63546148238144e-06	2.37229084204958e-05
DDX4	19.4504613372053	-0.272285469039849	0.620447299265518	-0.438853500308856	0.66076769168155	0.744802713653376
DDX41	1234.81997219503	0.172374333026329	0.100378470443023	1.71724406902745	0.085934586622745	0.140435582782589
DDX42	2938.05492618357	0.0638264574410766	0.145465170551516	0.438774843483737	0.660824690133718	0.744802713653376
DDX43	8.6019942693286	2.76706190764993	0.60913680895652	4.54259513948934	5.55659051930385e-06	2.01131660978953e-05
DDX46	2114.15886100745	-0.182936054726859	0.131239606035886	-1.39390889878806	0.163345116726911	0.244301658760137
DDX47	711.898852565044	1.12482126569796	0.145605203715108	7.72514468575443	1.11726366147488e-14	1.1461080501208e-13
DDX49	655.065767208672	0.40995670832014	0.109970767148096	3.72786985988794	0.000193105044296015	0.000544908966239835
DDX5	20532.7736939926	-0.519043780927934	0.162683471868575	-3.19051330148183	0.00142020303249907	0.00342502867164611
DDX50	826.499734981322	0.717001366837217	0.0866473331390162	8.27493866068407	1.28521764279109e-16	1.59964241900129e-15
DDX51	611.416195311473	0.283319919815195	0.214133081926732	1.3231020506777	0.185801442857072	0.272359544750327
DDX52	808.371180002294	-0.0924980359938902	0.153387671833912	-0.603034356594493	0.546485833803346	0.647474534728129
DDX54	1588.56180179701	0.681796309864764	0.153549259757376	4.44024485003754	8.98565837301568e-06	3.15715039544395e-05
DDX55	623.908177697768	0.270235601307901	0.173843969554037	1.5544721050787	0.120071845487062	0.187645884189928
DDX56	1220.16451697446	0.0902222711115447	0.131633390836393	0.685405659903434	0.493087973479955	0.600156319795881
DDX58	853.878061749411	-1.20671418898669	0.210655302942605	-5.72838268076009	1.01392636303278e-08	5.310263584103e-08
DDX59	516.272594776577	-0.503705817720742	0.161024853977364	-3.12812466696321	0.00175925544198401	0.00416463260361073
DDX6	4844.9111841427	-0.525574018505892	0.163638447253935	-3.21180032764734	0.00131906018745429	0.00320573701488001
DDX60	1140.7813543328	0.80145175607593	0.232815909903763	3.44242692179937	0.000576519609302559	0.00149635774235218
DDX60L	1160.90323948638	-0.299856198072263	0.154005205020553	-1.94705236119938	0.0515284575019244	0.0896209153914787
DEAF1	461.333326492731	0.738706259959314	0.165955852087464	4.45122151866022	8.53832074951779e-06	3.01414629248047e-05
DECR1	763.590454835688	0.214882032459273	0.126718667541232	1.69574094037371	0.0899349515705848	0.146090774674015
DECR2	162.300369785069	-1.27732412889944	0.183655840006786	-6.9549878122702	3.52592517914469e-12	2.78647511010453e-11
DEDD	973.405354638361	-0.207401743486697	0.0918820052884837	-2.25726183092667	0.023991718885042	0.0452095122944812
DEDD2	1328.788653451	-1.44441516041711	0.165036197412042	-8.75211125236285	2.09397815984688e-18	3.03462485861466e-17
DEF6	3766.4602164489	-1.29009638877661	0.140362966049377	-9.191145108196	3.88681353196721e-20	6.58074847726272e-19
DEF8	579.085287254628	-0.605450819157816	0.207757005079086	-2.91422577509405	0.00356571924215241	0.00798914539694248
DEFA1	23.4659726904175	1.50897024872238	2.08958513426181	0.722138679099792	0.470209219756699	0.578542237678297
DEFA1B	1.77750834644273	3.16570200855107	2.21657337854861	1.42819634991012	0.153235350942103	0.231475344854313
DEFA3	28.2965064164101	0.815465925691865	2.22167566048542	0.367049943515918	0.713581764438477	0.786272521262419
DEFA4	1.20251070893336	1.68154966787779	1.90982130538138	0.880474871203717	0.378602112305821	0.487381902283453
DEFB1	4.01987137653189	0.430549955810305	0.911454223524985	0.472376938630207	0.636657762043818	0.724765617993597
DEGS1	1590.55633742537	-0.489944563801737	0.108670533127274	-4.50853188718528	6.52777592158441e-06	2.33965387278528e-05
DEGS2	5.36712201011601	2.30151657970014	0.817008099354162	2.81700583081057	0.00484736456508175	0.0105563184194475
DEK	3704.50014764773	0.274767421011944	0.0815712092573535	3.36843628424173	0.000755958676811391	0.00191645476216359
DELE1	1098.75755083841	0.199988476932164	0.0765584049878077	2.61223411020662	0.00899526328112093	0.0185471173406717
DENND10	701.958112795349	-0.743076429588132	0.130318221154991	-5.70201482956379	1.18399524880789e-08	6.14510761575391e-08
DENND11	1231.13105123747	1.82911719719352	0.190047437254716	9.62452966278095	6.29944503375574e-22	1.24208278649242e-20
DENND1A	376.500639718376	-0.521721251554646	0.234585881864451	-2.22400959259819	0.0261477988521728	0.0488152376572918
DENND1B	835.798697164422	-1.15661470097324	0.15734355557468	-7.35088702393203	1.96895791970283e-13	1.76184689565199e-12
DENND1C	2110.27381649699	-0.579483824537114	0.185761432867936	-3.11950557007756	0.00181154835723237	0.00427938763798345
DENND2A	12.5055887070154	-0.995818408615615	0.662752051639983	-1.50255047291285	0.132955003153774	0.204601311353905
DENND2B	55.8855839546123	-0.9861415561906	0.597452323692787	-1.65057782367531	0.0988248102048186	0.158731626440991
DENND2C	28.7298687059453	-1.53930820831992	0.30988179594645	-4.96740443761313	6.78549773028249e-07	2.80332684592745e-06
DENND2D	2793.11095257227	-0.319482849711684	0.162381529118997	-1.96748270228173	0.0491275881830059	0.0858543031435562
DENND4A	1264.63668250315	0.581786352084436	0.0920461040574536	6.32059724897531	2.6055429583e-10	1.65094859630676e-09
DENND4B	3365.20810295315	-1.22973051197716	0.306121280060383	-4.01713501176589	5.89099764858399e-05	0.00018055426254286
DENND4C	1622.48708856937	-1.20014658679128	0.171645121930818	-6.99202268780471	2.70951049670894e-12	2.16747029795346e-11
DENND5A	1227.71759523236	1.40427404133213	0.398789887240085	3.52133814388004	0.000429374701918124	0.00114162899315686
DENND5B	114.897938825349	1.3075387308385	0.567268783687015	2.30497211981247	0.0211681349113183	0.0403000821728701
DENND6A	666.385807601638	-0.700137075051627	0.211202585501609	-3.31500238687321	0.000916423421229476	0.00229142354567415
DENND6B	334.538970716439	-0.79380218346306	0.19253065640673	-4.12299110322522	3.73984148460513e-05	0.000118380306387049
DENR	1663.65149885235	0.889228658186354	0.168330944135452	5.28262146186746	1.27348348726176e-07	5.84424658847173e-07
DEPDC1	345.213188867388	4.07918543231861	0.617097706977867	6.6102748174122	3.83607218686574e-11	2.67112479915074e-10
DEPDC1B	268.876215777309	2.93366637471165	0.520304221562864	5.63836742646378	1.71669909536089e-08	8.74791957847053e-08
DEPDC4	10.5095728220096	0.787180910680494	0.599986086321661	1.31199860901187	0.189520603883021	0.276931931658506
DEPDC5	464.257554272542	-0.454574209610255	0.202050100472064	-2.24980937177562	0.0244610488524604	0.04603863313819
DEPDC7	18.0197994863029	3.85096876134507	0.563426428474398	6.83490970022904	8.20566994855511e-12	6.16800717636841e-11
DEPP1	72.1424698335544	-1.26196413489815	0.414934106206889	-3.04136034136688	0.00235511792659767	0.0054534635376144
DEPTOR	27.8856836418309	-0.080190428985698	0.267980987222944	-0.299239247592533	0.76475750518653	0.825336522306442
DERA	347.676417615628	-0.0923194012721755	0.142827175896148	-0.64637139741041	0.518038859438856	0.622606623699582
DERL1	2495.98032807448	-0.375632890548312	0.182917678039202	-2.05356253466004	0.0400180514086923	0.0716172539178364
DERL2	720.682034727485	-0.072149510367899	0.126945309649104	-0.568351131422902	0.569796566137874	0.668682301894268
DERL3	60.6602252396661	3.06874624521857	0.420574893828171	7.29655119754326	2.95237536141034e-13	2.60177042657694e-12
DERPC	640.502339866887	1.02277492638882	0.187772137791557	5.44689397701905	5.12569947436879e-08	2.48525959994495e-07
DES	710.955756546139	0.278718654034483	0.301405520716479	0.924729757344634	0.355106496539787	0.462906682989365
DESI1	1134.93827542631	0.678722748458642	0.246257490311477	2.75615067627046	0.00584860478341203	0.0125384308257959
DESI2	1067.83547689188	0.0985220316263376	0.161393174877435	0.610447323445721	0.541565527816226	0.643393456897712
DET1	75.483890426311	-0.102507781113654	0.277218258141469	-0.369772834592094	0.711551757692769	0.785022778048433
DEXI	522.768511379795	0.199676406063304	0.185877142330529	1.07423862643765	0.282715744344187	0.384774853232918
DFFA	979.861377957588	0.267925257712829	0.17211876285124	1.55663016207242	0.119558318381349	0.186917801274556
DFFB	231.108015549398	-0.0679682680647081	0.164845231383774	-0.412315645979907	0.680108082214955	0.761416388498732
DGAT1	725.669683972753	-1.3617365120887	0.205059344049568	-6.64069476277821	3.12207988849793e-11	2.1983420300572e-10
DGAT2	71.151482840441	1.30338128992654	0.30048327830987	4.33761671284231	1.44036052151667e-05	4.8752336392504e-05
DGCR2	1259.64888778582	-0.708724214468417	0.154662267558698	-4.58239896294965	4.59671824715286e-06	1.6884037652484e-05
DGCR6	55.3624405290383	-0.575624726368058	0.318788287162332	-1.80566460421722	0.0709707447125994	0.118473286350165
DGCR6L	435.279387485806	-0.181889213753281	0.150527941228281	-1.20834186842056	0.226915790061228	0.322098519038706
DGCR8	1481.63731590171	-0.285291682205001	0.134795712552669	-2.11647445458274	0.0343044755966148	0.0623735802234556
DGKA	3058.97235155063	1.78659383773263	0.293410285110271	6.08906343232374	1.13573117282917e-09	6.69872256954295e-09
DGKB	117.217041797249	-4.51267888180434	0.891398912255059	-5.06246846362891	4.13862541684492e-07	1.76270626641468e-06
DGKD	2478.77810105019	-3.07319812118049	0.360365228536976	-8.52800957977319	1.48887214545379e-17	1.99896050666358e-16
DGKE	1049.17868719651	-0.801593635488617	0.210659360951705	-3.8051650392711	0.000141709669825813	0.000408772885115995
DGKG	201.573107662008	-3.30423720593572	0.561400050354655	-5.88570878083876	3.96351687663653e-09	2.18885986554575e-08
DGKH	406.417424676882	0.176886522498015	0.296629685205546	0.596321040409168	0.550960777715528	0.651203359156956
DGKI	96.9426233975444	4.75260501259613	0.801592451756151	5.9289542986389	3.04869916097857e-09	1.71073769508611e-08
DGKQ	716.166535878891	-0.250142067644274	0.247782584848688	-1.00952239156366	0.312724168483496	0.417719882911356
DGKZ	5925.0285910536	-1.18200132346635	0.183208185540916	-6.45168402261356	1.10614024277127e-10	7.32217254757281e-10
DGLUCY	890.002884100021	-1.68159216445138	0.166581258917383	-10.0947259936688	5.8293643559514e-24	1.3317594405627e-22
DGUOK	659.300493058773	0.652348802552709	0.122600277716567	5.32094065937467	1.0323207423086e-07	4.7907374484132e-07
DHCR24	2226.51368300928	1.74137129296802	0.356327755672902	4.88699312709883	1.02387666722214e-06	4.12891682735137e-06
DHCR7	704.048584936514	2.00050889951724	0.369304954038978	5.4169565765048	6.06220561009989e-08	2.9159153248703e-07
DHDDS	654.244048850311	-0.256977960553505	0.136826338612205	-1.87813225991405	0.0603630741429496	0.10286698212519
DHDH	11.0440183726911	-1.05280443915755	0.421987207636967	-2.49487287790788	0.0126002262002049	0.0252020581384243
DHFR	1735.16609229023	2.52730447731434	0.380729034528362	6.63806604727455	3.1782545795474e-11	2.23588998771835e-10
DHFR2	314.600771858827	0.546247532154848	0.133640773870472	4.08743167473937	4.36175075056682e-05	0.000136696641433998
DHH	1.45493147232344	0.214817060079534	1.00357205392857	0.214052453173256	0.830506153261487	0.875426416234601
DHODH	174.250047107774	2.25613774017253	0.298751078116615	7.55189823713996	4.28959609070426e-14	4.15844414105024e-13
DHPS	961.143606313499	-0.146632721471577	0.168204942668017	-0.871750372763918	0.38334457344215	0.491953645149186
DHRS1	375.669620934313	-1.57619145254576	0.167569326524048	-9.4062050927892	5.14373432312156e-21	9.35468252623325e-20
DHRS11	91.0897391096238	0.125081225429424	0.241022130565319	0.518961578905826	0.60378753436046	0.698286445493141
DHRS12	125.843954751612	-0.808021756214127	0.219155136314206	-3.68698525530177	0.000226926499993241	0.000632051715597854
DHRS13	275.043846956812	0.319654016697259	0.180844413854123	1.76756367467952	0.0771338752697615	0.127648267857329
DHRS2	89.1163713414761	1.86651914297141	0.536836193495111	3.47688767186002	0.000507270291550883	0.00132959372509872
DHRS3	500.356986631513	2.90406659431211	0.376045562084915	7.72264557042251	1.13939675739464e-14	1.16652525161832e-13
DHRS4	279.04397537939	0.689906458476068	0.174356257034326	3.95687811960912	7.59356494291143e-05	0.000229062082988651
DHRS4L2	215.674714366258	0.553321970012486	0.153143240082328	3.61310084411839	0.000302556964325451	0.000826711621707514
DHRS7	1316.42477169644	-1.1453033530406	0.110138742930074	-10.3987327489995	2.51252308792469e-25	6.4224836913645e-24
DHRS7B	144.33329449967	0.793599133905221	0.193631775048114	4.09849640487996	4.1584269601263e-05	0.000130847055210871
DHRS7C	7.35505196657299	0.778862832000252	0.528247808145188	1.47442700185551	0.140366658747632	0.21459718576311
DHRS9	68.3553040649816	2.49754816085148	0.777446363240509	3.21250221100956	0.00131584135664913	0.00319840949242809
DHRSX	249.787547423272	0.391067396056405	0.206188485879649	1.89665002091663	0.0578741440851295	0.0992932544180266
DHTKD1	489.844127505718	0.726427686273278	0.174456046092905	4.16395821493299	3.12777380162738e-05	0.000100307335138009
DHX15	3041.74751570074	0.460995849071591	0.140824263111123	3.27355413681679	0.00106204044251243	0.00263079620347737
DHX16	1196.1485005819	0.0295525577344615	0.101727824884392	0.290506139967568	0.771429054210197	0.830010780586314
DHX29	677.950145464702	-0.120693012286443	0.0933454559891314	-1.29297147898121	0.196020923614167	0.284701997932674
DHX30	1697.72756788015	0.266619211751592	0.125486876284074	2.12467805117745	0.0336134861320877	0.0612449111728717
DHX32	335.755582317801	0.76929316125193	0.217622967516414	3.53498148670318	0.000407803728911101	0.00108703796284982
DHX33	621.187411189757	0.743878024599273	0.195257267442249	3.80973284294931	0.000139117035600911	0.000401663332184749
DHX34	402.610066609448	0.567066362719521	0.200799649010458	2.82404060721236	0.00474223762636875	0.0103532368265207
DHX35	247.819743522244	0.60826022125553	0.12529028517197	4.85480754090909	1.20503719929072e-06	4.80758994480625e-06
DHX36	1207.72809434403	-0.104298385446844	0.119450407830116	-0.873152192122926	0.382580129098483	0.491213606528198
DHX37	816.376233687618	0.8326013592143	0.148456093008101	5.60840139561579	2.04203985928213e-08	1.03386501907849e-07
DHX38	2398.02681129133	-0.496000702878702	0.195721185091483	-2.534220823601	0.0112697687671603	0.0227760778780042
DHX40	653.825849693877	0.186722851370041	0.198577080110497	0.94030414419499	0.347061574467835	0.454154694953533
DHX57	559.686414166497	0.608117215596953	0.129838872519645	4.68362982361035	2.81838805581016e-06	1.07027826121318e-05
DHX58	581.757883029845	0.487764058118016	0.186334823719386	2.61767525995341	0.00885310124385703	0.0182793853621385
DHX8	1334.67907036537	-0.379727657068095	0.110020936321611	-3.45141270165236	0.000557660128431696	0.00145124783878884
DHX9	4371.86661400015	0.760300446745752	0.152969647094003	4.97026999270341	6.68597332948657e-07	2.76366477235427e-06
DIABLO	745.819488365483	0.398333164909949	0.0814351906262731	4.8914131820235	1.00114551724962e-06	4.04452481164294e-06
DIAPH1	9654.14329795049	-0.896194181937008	0.137978558136555	-6.49516993104146	8.29397386506037e-11	5.5844667444068e-10
DIAPH2	408.056256777391	-1.21184469194459	0.194823631319851	-6.22021406610088	4.96477053572004e-10	3.04740217278553e-09
DIAPH3	254.455942034128	2.273939219357	0.57101782381031	3.98225611274858	6.82641603365288e-05	0.000207596589126491
DICER1	2347.25615773608	-0.372170158815959	0.143507712511576	-2.59338088735781	0.00950374531382527	0.0195058562443426
DIDO1	2796.18628437929	-0.889363305216019	0.155505209520671	-5.7191865658867	1.07035220238315e-08	5.58669032803578e-08
DIMT1	467.426145471714	1.20289949966313	0.188488182659509	6.38182979267236	1.74984394135321e-10	1.13299507671364e-09
DIO2	103.446857816233	-1.97216003603767	0.577511031497565	-3.41493050084878	0.000637982876738054	0.00164230625724188
DIO3	1.38953853465841	-0.347686554060865	0.965796188506825	-0.359999923584714	0.71884719070899	0.790243514616348
DIP2A	2561.95142457909	-1.78133085843427	0.227936780181765	-7.81502159069622	5.49536093049504e-15	5.8276817435216e-14
DIP2B	1132.66283202866	-0.0281346646502657	0.11139146976629	-0.252574678377931	0.800596899418617	0.852062679621292
DIP2C	67.6712612391073	-0.564844253973172	0.347291386669729	-1.62642747748401	0.103858749477841	0.165530380574836
DIPK1A	117.333322148737	3.69073911741969	0.331316107985107	11.1396307890517	8.04521786605928e-29	2.73311026856711e-27
DIPK1B	21.4655348095336	1.26366312578511	0.474272832432782	2.66442233113617	0.00771206730271043	0.0161409383005788
DIPK2A	516.77636897752	-0.674760668879495	0.221165810690442	-3.05092666345222	0.0022813628970241	0.0052975278397386
DIPK2B	15.1279325138562	-0.678813760253816	0.521520608609281	-1.30160486287202	0.193051496613176	0.281201228709401
DIRAS1	13.8297317953683	-0.254181935772441	0.537516342595281	-0.472882246789332	0.636297191459778	0.724512798894459
